campus_id,date,energy_consumption_kWh,avg_power_kW,electricity_coverage,water_consumption_L,water_coverage,coverage,air_temperature,relative_humidity,energy_reference_kWh,water_reference_L,relative_energy,relative_water,energy_efficiency,water_efficiency,environmental_deviation,environmental_efficiency,day_of_week,month,is_weekend,BSEI
1,2022-01-22,49215.79143,2050.65797625,1.0,369728.668,1.0,1.0,25.49791666666667,48.0625,52478.31325,321997.946,0.937831046427545,1.1482330014614441,0.39147600848908387,0.3171967606940123,2.395084860670275,0.09116494227622687,5,1,1,27.17364833397638
1,2022-01-23,45086.51447,1878.6047695833333,1.0,371138.625,1.0,1.0,26.527083333333334,48.125,52478.31325,321997.946,0.8591456485122453,1.1526117778403469,0.4235237659528143,0.3158108634921818,2.526322389338205,0.07995251449613999,6,1,1,27.38173113292358
1,2022-01-24,54586.54618,2274.4394241666664,1.0,367379.608,1.0,1.0,27.741666666666664,48.833333333333336,52478.31325,321997.946,1.040173412585817,1.1409377375345122,0.3533933937826367,0.3195192560880499,2.6583421573818473,0.07006428106518969,0,1,0,24.68252518128588
1,2022-01-25,56091.53366,2337.1472358333335,1.0,367867.311,1.0,1.0,27.683333333333334,51.145833333333336,52478.31325,321997.946,1.068851687225294,1.1424523527861261,0.3434026247170076,0.31903567366270025,2.5264709175266016,0.07994064017586161,1,1,0,25.003965186621947
1,2022-01-26,53624.14754,2234.3394808333333,1.0,372183.869,1.0,1.0,27.433333333333334,59.708333333333336,52478.31325,321997.946,1.0218344344365908,1.1558578979258458,0.35993405875431134,0.3147873656022515,2.1065465345559926,0.12165738136159847,2,1,0,27.646112443815166
1,2022-01-27,58532.58846,2438.8578525,1.0,376731.416,1.0,1.0,26.018367346938778,69.57142857142857,52478.31325,321997.946,1.1153671837956796,1.1699808047843885,0.32779489582553045,0.31037289888302,1.6165139335527605,0.1985897909947205,3,1,0,29.091873816710045
1,2022-01-28,57389.80566,2391.2419025,1.0,381900.919,1.0,1.0,24.846,78.74,52478.31325,321997.946,1.0935908969978183,1.1860352643367482,0.33501133999527877,0.30542981517158824,1.510627124824825,0.22077148325941953,4,1,0,29.83900752380248
1,2022-01-29,45544.10205,1897.67091875,1.0,384266.819,1.0,1.0,19.195833333333333,88.52083333333333,52478.31325,321997.946,0.867865204299416,1.1933828267339321,0.4198468805484032,0.3031938749610002,1.433586049990398,0.2384522853747695,5,1,1,33.45594988335504
1,2022-01-30,48691.31378,2028.8047408333332,1.0,387850.838,1.0,1.0,23.416666666666668,77.75,52478.31325,321997.946,0.927836867546424,1.204513391523311,0.39540810605955196,0.29983786766806736,1.2173270060644066,0.29602037100467027,6,1,1,33.87233170855028
1,2022-01-31,55517.50418,2313.2293408333335,1.0,389605.088,1.0,1.0,26.368750000000002,69.54166666666667,52478.31325,321997.946,1.0579132739179646,1.2099614076420226,0.3471795235387472,0.29820878778810894,1.6867400224238696,0.18512203505624603,0,1,0,29.028401580473357
1,2022-02-01,54982.3885,2290.932854166667,1.0,347289.149,1.0,1.0,20.665306122448982,68.48979591836735,52478.31325,321997.946,1.0477163821571571,1.0785446097224483,0.3507377863408794,0.34009012950478307,0.5777057895595002,0.5611843658560338,1,2,0,38.117215966169965
1,2022-02-02,50820.3678,2117.515325,1.0,396824.413,1.0,1.0,16.055102040816326,60.0,52478.31325,321997.946,0.9684070362150978,1.2323818146343082,0.3796873848780351,0.29159721937786354,0.9745064763437805,0.37737855285568395,2,2,0,34.57573340402464
1,2022-02-03,46834.21896,1951.42579,1.0,460969.329,1.0,1.0,15.358333333333334,69.39583333333333,52478.31325,321997.946,0.8924490148318553,1.431590899030145,0.40965128120796446,0.23892850859154138,0.5420151188485963,0.5815751277763644,3,2,0,36.38324224979684
1,2022-02-13,47616.81385,1984.0339104166667,1.0,422824.89900000003,1.0,1.0,24.554166666666664,52.020833333333336,52478.31325,321997.946,0.9073617443296922,1.313129180643904,0.4035875879462792,0.2689770603182664,2.0278647334899373,0.13161625710476113,6,2,1,27.985576182745316
1,2022-02-14,56413.32482,2350.5552008333334,1.0,424167.3,1.0,1.0,23.39591836734694,57.265306122448976,52478.31325,321997.946,1.0749835756201636,1.3172981544422646,0.3413033609509986,0.2678580362132776,1.5576692141554973,0.2106264246133457,0,2,0,28.46967199284664
1,2022-02-15,56561.00641,2356.7086004166667,1.0,426911.848,1.0,1.0,20.139583333333334,73.08333333333333,52478.31325,321997.946,1.0777977207565832,1.3258216498064246,0.3403442339520012,0.26558465183738134,0.4633202200388653,0.6291911206407105,1,2,0,35.28505807050638
1,2022-02-16,58149.77325,2422.90721875,1.0,429874.455,1.0,1.0,20.2,73.5625,52478.31325,321997.946,1.1080724521952885,1.335022351353757,0.33019481434905074,0.26315229358028924,0.4893827440750599,0.6130046581868394,2,2,0,34.51531748961868
1,2022-02-17,55963.2872,2331.8036333333334,1.0,432943.118,1.0,1.0,19.960416666666667,66.08333333333333,52478.31325,321997.946,1.0664078880241068,1.3445524214617195,0.34424285803957094,0.2606563459419876,0.5660320521438083,0.5677738720347048,3,2,0,34.51820542853975
1,2022-02-18,54092.49641,2253.8540170833335,1.0,434355.994,1.0,1.0,17.420833333333334,62.25,52478.31325,321997.946,1.0307590518832082,1.3489402631158398,0.35673607658391454,0.25951513273227705,0.7217161112537309,0.4859176512778121,4,2,0,33.94889475179462
1,2022-02-19,47793.76255,1991.4067729166666,1.0,435074.925,1.0,1.0,17.985416666666666,61.9375,52478.31325,321997.946,0.9107335886029073,1.3511729823270364,0.4022290451336668,0.2589363546747092,0.738337000346569,0.477908015908516,5,2,1,35.686131047218055
1,2022-02-20,49514.2886,2063.0953583333335,1.0,435618.007,1.0,1.0,17.977083333333333,70.16666666666667,52478.31325,321997.946,0.943519056417081,1.3528595831477757,0.38925560985340574,0.2585000004874993,0.07248495376667136,0.9300797407517927,6,2,1,40.14864798567045
1,2022-02-21,54867.5226,2286.1467749999997,1.0,436333.094,1.0,1.0,16.597916666666666,68.1875,52478.31325,321997.946,1.0455275560900388,1.3550803643946225,0.3515063311489616,0.25792656550660825,0.36132262378030333,0.6967541727366089,0,2,0,36.16674801069064
1,2022-02-22,54343.03115,2264.2929645833333,1.0,437339.792,1.0,1.0,17.520833333333332,67.9375,52478.31325,321997.946,1.035533114243149,1.358206775641979,0.3550370551523552,0.25712144022339134,0.26888811185753,0.7642287590009709,1,2,0,36.96717256059788
1,2022-02-23,57663.380900000004,2402.6408708333333,1.0,414789.321,1.0,1.0,23.020833333333332,66.47916666666667,52478.31325,321997.946,1.0988040073868037,1.288173810276417,0.33326943321938834,0.2757739390543253,1.0769669717768513,0.3406270920528861,2,2,0,31.326179531557262
1,2022-02-24,57559.48209,2398.3117537499998,1.0,440967.018,1.0,1.0,21.329166666666666,80.60416666666667,52478.31325,321997.946,1.0968241645990784,1.369471524517116,0.33392990790539606,0.25424128434150667,1.0235310996049953,0.35932388894720296,3,2,0,30.801951809700128
1,2022-02-25,55266.76281,2302.78178375,1.0,443657.231,1.0,1.0,19.618750000000002,70.39583333333333,52478.31325,321997.946,1.0531352741220203,1.3778262765688574,0.3488423164801759,0.25212601004979435,0.33349014687015344,0.7164189575742017,4,2,0,35.956939102042966
1,2022-02-26,47332.03054,1972.1679391666667,1.0,447002.141,1.0,1.0,21.902083333333334,72.04166666666667,52478.31325,321997.946,0.9019350586692113,1.3882142620872495,0.40578368429543316,0.24952048521590095,0.7908084702214091,0.453478023562213,5,2,1,34.99701330873543
1,2022-02-27,47798.38404,1991.5993349999999,1.0,449666.155,1.0,1.0,20.177083333333332,81.04166666666667,52478.31325,321997.946,0.9108216533617342,1.3964876502659431,0.4021936244894921,0.24746462158888405,0.9200417993665152,0.3985023835891914,6,2,1,33.869720156352194
1,2022-02-28,57624.97273,2401.0405304166666,1.0,452778.848,1.0,1.0,20.983333333333334,82.125,52478.31325,321997.946,1.0980721208679474,1.406154460376589,0.3335134379056868,0.24508395335562816,1.0790743758611194,0.3399100089851638,0,2,0,30.056194974560142
1,2022-03-01,58840.74348,2451.6976449999997,1.0,347655.749,1.0,1.0,21.78125,89.97916666666667,52478.31325,321997.946,1.1212392288542163,1.0796831263016815,0.32587570971554564,0.33970315158609715,1.7100712476758175,0.1808529068088106,1,3,0,29.391607936559655
1,2022-03-02,60669.27641,2527.8865170833333,1.0,331178.799,1.0,1.0,23.304166666666664,74.95833333333333,52478.31325,321997.946,1.1560828207450056,1.0285121477141348,0.31471657070253706,0.3575385295414939,1.113452899024112,0.328422989586164,2,3,0,33.19047991149283
1,2022-03-03,60861.52536,2535.89689,1.0,465115.86100000003,1.0,1.0,23.652083333333334,67.3125,52478.31325,321997.946,1.1597462187868623,1.4444684097456946,0.31356574788176933,0.23587143018808404,1.177414234099818,0.3080743176325398,3,3,0,28.28234044428969
1,2022-03-15,59129.03249,2463.7096870833334,1.0,487834.092,1.0,1.0,21.46875,76.83333333333333,52478.31325,321997.946,1.1267327173477704,1.515022372223455,0.3240904234683798,0.21980326730494143,0.8414134045832722,0.4311007728102867,1,3,0,29.952115366087465
1,2022-03-16,58373.3857,2432.224404166667,1.0,491947.727,1.0,1.0,19.150000000000002,85.875,52478.31325,321997.946,1.1123334971136862,1.5277977176910316,0.3287908327518949,0.21701306547520766,1.2213766848574081,0.2948240076645591,2,3,0,27.81611625493485
1,2022-03-17,58443.91638,2435.1631825,1.0,495195.712,1.0,1.0,20.935416666666665,76.97916666666667,52478.31325,321997.946,1.113677493816934,1.5378846919725382,0.3283492357755308,0.2148350634572538,0.7621634848812583,0.46665573147208644,3,3,0,30.365982179530924
1,2022-03-18,56664.92952,2361.0387299999998,1.0,497769.409,1.0,1.0,19.2625,78.45833333333333,52478.31325,321997.946,1.0797780265927277,1.5458775907843834,0.3396709151877883,0.21312475280923748,0.6515439661857998,0.5212403776487498,4,3,0,31.434440530338662
1,2022-03-19,47955.18146,1998.1325608333334,1.0,498962.708,1.0,1.0,20.202173913043477,72.58695652173913,52478.31325,321997.946,0.9138095051101895,1.5495835119395451,0.400993723021845,0.21233639098476487,0.4627962693120385,0.6295208721649148,5,3,1,35.12954188563837
1,2022-03-20,48783.35582,2032.6398258333331,1.0,499666.65400000004,1.0,1.0,20.13695652173913,81.6304347826087,52478.31325,321997.946,0.9295907737659612,1.5517696935868033,0.3947152051423172,0.21187269211341328,0.9584614438250325,0.3834824416051102,6,3,1,31.564802544290192
1,2022-03-21,59565.91983,2481.91332625,1.0,500944.358,1.0,1.0,21.489583333333332,79.08333333333333,52478.31325,321997.946,1.1350578199081123,1.5557377437432474,0.32140353727414006,0.2110336364527394,0.9576020410712575,0.38381214912693334,0,3,0,28.74217477640825
1,2022-03-22,58110.2597,2421.2608208333336,1.0,350877.042,1.0,1.0,18.304255319148936,87.74468085106383,52478.31325,321997.946,1.1073195021183346,1.0896872056444733,0.3304435281827243,0.33632167677767766,1.351405068432717,0.25887626611766296,1,3,0,31.664775318760487
1,2022-04-01,55450.82575,2310.451072916667,1.0,348067.173,1.0,1.0,14.864583333333334,68.29166666666667,52478.31325,321997.946,1.0566426837280256,1.0809608487378364,0.34762092679744494,0.33926938242499105,0.6630078257548537,0.5152990713751536,4,4,0,37.29066831403264
1,2022-04-02,44713.5972,1863.0665499999998,1.0,400609.134,1.0,1.0,14.979166666666666,85.1875,52478.31325,321997.946,0.8520395270135707,1.244135681536304,0.426544095997603,0.28818988835772474,1.2912798541246755,0.27491870199689156,5,4,1,34.0574545949549
1,2022-04-03,44751.66529,1864.6527204166666,1.0,469409.524,1.0,1.0,15.277083333333332,95.27083333333333,52478.31325,321997.946,0.8527649331412152,1.4578028519473847,0.42623479049627216,0.2327470931749077,2.032185489070419,0.1310488022271225,6,4,1,27.24194470025974
