campus_id,building_id,date,energy_consumption,built_year,category,gross_floor_area,room_area,capacity,air_temperature,relative_humidity,apparent_temperature,dew_point_temperature,wind_speed,wind_direction,is_holiday,is_semester,is_exam,year,month,day,day_of_week,is_weekend,energy_intensity
1,1,2020-11-25,22.634999999999998,1972.0,other,176996.6100000002,5129.219999999997,645.0,20.91326388888889,66.85347222222222,20.59888888888889,13.254513888888889,6.880972222222223,195.8513888888889,0.0,0,0,2020,11,25,2,0,
1,1,2020-11-26,22.471,1972.0,other,176996.6100000002,5129.219999999997,645.0,17.41722222222222,70.54583333333333,16.116041666666664,11.59798611111111,9.576666666666666,208.85416666666666,0.0,0,0,2020,11,26,3,0,
1,1,2020-11-27,22.669,1972.0,other,176996.6100000002,5129.219999999997,645.0,22.168541666666666,56.12986111111111,20.849444444444444,10.755625,8.205277777777779,205.53472222222223,0.0,0,0,2020,11,27,4,0,
1,1,2020-11-28,23.396,1972.0,other,176996.6100000002,5129.219999999997,645.0,19.53909722222222,78.08402777777778,19.475069444444443,15.397291666666666,9.472569444444444,230.53680555555556,0.0,0,0,2020,11,28,5,1,
1,1,2020-11-29,22.965,1972.0,other,176996.6100000002,5129.219999999997,645.0,15.774166666666666,83.18541666666667,13.685555555555556,12.649444444444445,15.351875,236.90625,0.0,0,0,2020,11,29,6,1,
1,1,2020-11-30,22.230999999999998,1972.0,other,176996.6100000002,5129.219999999997,645.0,19.143055555555556,67.375,18.588055555555556,11.799583333333334,5.935277777777777,173.51527777777778,0.0,0,0,2020,11,30,0,0,
1,1,2020-12-01,21.904,1972.0,other,176996.6100000002,5129.219999999997,645.0,21.107420494699646,63.41224970553593,20.54405182567727,13.405182567726737,8.25,175.4721549636804,0.0,0,0,2020,12,1,1,0,
1,1,2020-12-02,21.855999999999998,1972.0,other,176996.6100000002,5129.219999999997,645.0,14.689583333333333,53.104166666666664,11.116666666666667,4.929166666666666,9.355208333333334,193.18333333333334,0.0,0,0,2020,12,2,2,0,
1,1,2020-12-03,21.804,1972.0,other,176996.6100000002,5129.219999999997,645.0,16.160416666666666,60.166666666666664,14.291666666666666,7.270833333333333,9.355208333333334,193.18333333333334,0.0,0,0,2020,12,3,3,0,
1,1,2020-12-04,21.858,1972.0,other,176996.6100000002,5129.219999999997,645.0,16.741666666666667,62.458333333333336,14.81875,8.5625,9.355208333333334,193.18333333333334,0.0,0,0,2020,12,4,4,0,
1,1,2020-12-05,22.381999999999998,1972.0,other,176996.6100000002,5129.219999999997,645.0,18.581481481481482,62.666666666666664,15.855555555555556,9.835185185185185,9.355208333333334,193.18333333333334,0.0,0,0,2020,12,5,5,1,
1,1,2020-12-06,21.855,1972.0,other,176996.6100000002,5129.219999999997,645.0,15.614,56.8,11.574000000000002,6.768,9.355208333333334,193.18333333333334,0.0,0,0,2020,12,6,6,1,
1,1,2020-12-07,22.078,1972.0,other,176996.6100000002,5129.219999999997,645.0,13.706,65.94,9.946,7.172000000000001,9.355208333333334,193.18333333333334,0.0,0,0,2020,12,7,0,0,
1,1,2020-12-08,21.775,1972.0,other,176996.6100000002,5129.219999999997,645.0,13.183333333333332,72.16666666666667,10.472916666666666,7.979166666666667,9.355208333333334,193.18333333333334,0.0,0,0,2020,12,8,1,0,
1,1,2020-12-09,21.628,1972.0,other,176996.6100000002,5129.219999999997,645.0,17.008333333333333,64.5,15.216666666666667,9.791666666666666,9.355208333333334,193.18333333333334,0.0,0,0,2020,12,9,2,0,
1,1,2020-12-10,22.006,1972.0,other,176996.6100000002,5129.219999999997,645.0,14.960416666666667,68.64583333333333,12.183333333333332,8.387500000000001,9.355208333333334,193.18333333333334,0.0,0,0,2020,12,10,3,0,
1,1,2020-12-11,21.336,1972.0,other,176996.6100000002,5129.219999999997,645.0,16.329166666666666,57.5,13.658333333333333,6.797916666666667,9.355208333333334,193.18333333333334,0.0,0,0,2020,12,11,4,0,
1,1,2020-12-12,21.832,1972.0,other,176996.6100000002,5129.219999999997,645.0,19.864583333333332,58.416666666666664,18.808333333333334,9.997916666666667,9.355208333333334,193.18333333333334,0.0,0,0,2020,12,12,5,1,
1,1,2020-12-13,21.128,1972.0,other,176996.6100000002,5129.219999999997,645.0,22.973055555555554,51.12847222222222,21.85298611111111,10.922222222222222,22.236458333333335,99.25173852573018,0.0,0,0,2020,12,13,6,1,
1,1,2020-12-14,21.09,1972.0,other,176996.6100000002,5129.219999999997,645.0,25.517916666666668,44.69513888888889,24.17354166666667,10.853819444444444,21.859375,122.15625,0.0,0,0,2020,12,14,0,0,
1,1,2020-12-15,21.319,1972.0,other,176996.6100000002,5129.219999999997,645.0,22.616180555555555,62.09791666666667,21.757569444444446,14.036597222222223,20.059722222222224,181.41875,0.0,0,0,2020,12,15,1,0,
1,1,2020-12-16,22.038999999999998,1972.0,other,176996.6100000002,5129.219999999997,645.0,18.882916666666667,74.40069444444444,18.054861111111112,14.033819444444445,20.312986111111112,186.7125,0.0,0,0,2020,12,16,2,0,
1,1,2020-12-17,22.16,1972.0,other,176996.6100000002,5129.219999999997,645.0,20.75,79.45555555555555,21.112569444444443,16.421805555555558,20.970902777777777,183.66319444444446,0.0,0,0,2020,12,17,3,0,
1,1,2020-12-18,21.817,1972.0,other,176996.6100000002,5129.219999999997,645.0,15.42013888888889,68.75347222222223,12.371666666666668,9.103472222222223,23.993055555555557,224.88888888888889,0.0,0,0,2020,12,18,4,0,
1,1,2020-12-19,21.052,1972.0,other,176996.6100000002,5129.219999999997,645.0,14.52611111111111,62.980555555555554,12.205,6.968680555555555,24.76388888888889,136.1472222222222,0.0,0,0,2020,12,19,5,1,
1,1,2020-12-20,21.325,1972.0,other,176996.6100000002,5129.219999999997,645.0,14.824930555555557,65.48958333333333,12.451944444444443,7.806319444444445,20.248541666666668,205.69305555555556,0.0,0,0,2020,12,20,6,1,
1,1,2020-12-21,22.741,1972.0,other,176996.6100000002,5129.219999999997,645.0,15.646041666666665,79.69583333333334,15.239444444444445,11.503194444444443,18.57409722222222,165.06319444444443,0.0,0,0,2020,12,21,0,0,
1,1,2020-12-22,24.529,1972.0,other,176996.6100000002,5129.219999999997,645.0,15.214166666666667,95.35833333333333,14.18423611111111,14.469999999999999,21.274305555555557,241.90347222222223,0.0,0,0,2020,12,22,1,0,
1,1,2020-12-23,23.415,1972.0,other,176996.6100000002,5129.219999999997,645.0,16.09951388888889,69.91111111111111,13.635902777777778,10.174791666666668,21.99013888888889,221.5,0.0,0,0,2020,12,23,2,0,
1,1,2020-12-24,22.569,1972.0,other,176996.6100000002,5129.219999999997,645.0,15.853819444444444,64.6048611111111,13.122638888888888,8.692708333333334,15.678958333333334,213.1159722222222,0.0,0,0,2020,12,24,3,0,
1,1,2020-12-25,21.945999999999998,1972.0,other,176996.6100000002,5129.219999999997,645.0,15.515902777777779,62.78541666666667,13.164305555555554,7.904027777777777,13.074791666666668,154.5638888888889,0.0,0,0,2020,12,25,4,0,
1,1,2020-12-26,22.126,1972.0,other,176996.6100000002,5129.219999999997,645.0,20.033611111111114,58.59513888888889,18.48402777777778,9.29861111111111,22.841111111111108,252.04166666666666,0.0,0,0,2020,12,26,5,1,
1,1,2020-12-27,23.166999999999998,1972.0,other,176996.6100000002,5129.219999999997,645.0,20.532152777777778,60.24791666666667,18.379375,10.473958333333334,25.957430555555554,173.6784722222222,0.0,0,0,2020,12,27,6,1,
1,1,2020-12-28,24.087,1972.0,other,176996.6100000002,5129.219999999997,645.0,14.241527777777778,61.93402777777778,11.221736111111111,6.1443055555555555,21.571666666666665,181.77291666666667,0.0,0,0,2020,12,28,0,0,
1,1,2020-12-29,37.063,1972.0,other,176996.6100000002,5129.219999999997,645.0,15.80013888888889,61.9875,13.487916666666665,7.888125,19.296666666666667,188.89375,0.0,0,0,2020,12,29,1,0,
1,1,2020-12-30,43.019,1972.0,other,176996.6100000002,5129.219999999997,645.0,18.007569444444446,74.82916666666667,16.51388888888889,12.808472222222223,18.031319444444442,201.49930555555557,0.0,0,0,2020,12,30,2,0,
1,1,2020-12-31,30.019000000000002,1972.0,other,176996.6100000002,5129.219999999997,645.0,17.75909722222222,86.04097222222222,17.130347222222223,15.272569444444445,14.569930555555556,197.63055555555556,0.0,0,0,2020,12,31,3,0,
1,1,2021-01-01,22.12,1972.0,other,176996.6100000002,5129.219999999997,645.0,21.876041666666666,69.07083333333334,22.107777777777777,14.762777777777778,18.681805555555556,214.13125,1.0,0,0,2021,1,1,4,0,
1,1,2021-01-02,15.536,1972.0,other,176996.6100000002,5129.219999999997,645.0,21.231458333333332,74.53888888888889,21.70277777777778,15.714236111111111,35.01652777777778,121.62916666666666,0.0,0,0,2021,1,2,5,1,
1,1,2021-01-03,1.856,1972.0,other,176996.6100000002,5129.219999999997,645.0,19.591458333333335,86.61527777777778,20.141041666666666,16.943819444444443,30.95993055555556,254.20625,0.0,0,0,2021,1,3,6,1,
1,1,2021-01-04,3.399,1972.0,other,176996.6100000002,5129.219999999997,645.0,16.298402777777778,98.87569444444445,15.622430555555555,16.217569444444443,32.081944444444446,261.93888888888887,0.0,0,0,2021,1,4,0,0,
1,1,2021-01-05,2.571,1972.0,other,176996.6100000002,5129.219999999997,645.0,16.827708333333334,97.20138888888889,16.207013888888888,16.439722222222223,29.021944444444443,243.5361111111111,0.0,0,0,2021,1,5,1,0,
1,1,2021-01-06,2.034,1972.0,other,176996.6100000002,5129.219999999997,645.0,15.897152777777778,80.55625,13.781597222222222,12.371666666666668,24.14951388888889,200.94097222222223,0.0,0,0,2021,1,6,2,0,
1,1,2021-01-07,2.259,1972.0,other,176996.6100000002,5129.219999999997,645.0,19.485694444444444,69.19166666666666,18.563263888888887,12.879097222222223,19.60236111111111,177.86805555555554,0.0,0,0,2021,1,7,3,0,
1,1,2021-01-08,0.8019999999999999,1972.0,other,176996.6100000002,5129.219999999997,645.0,19.70923611111111,66.80972222222222,18.801458333333333,12.495972222222223,18.311458333333334,201.72152777777777,0.0,0,0,2021,1,8,4,0,
1,1,2021-01-09,0.737,1972.0,other,176996.6100000002,5129.219999999997,645.0,22.80034722222222,63.325694444444444,22.232152777777777,13.784583333333332,16.769305555555555,225.63888888888889,0.0,0,0,2021,1,9,5,1,
1,1,2021-01-10,1.896,1972.0,other,176996.6100000002,5129.219999999997,645.0,24.50027777777778,61.10625,24.659027777777776,14.001388888888888,24.55263888888889,187.46944444444443,0.0,0,0,2021,1,10,6,1,
1,1,2021-01-11,8.039,1972.0,other,176996.6100000002,5129.219999999997,645.0,28.771458333333335,41.52986111111111,27.06625,11.20076388888889,17.90277777777778,216.51944444444445,0.0,0,0,2021,1,11,0,0,
1,1,2021-01-12,22.9,1972.0,other,176996.6100000002,5129.219999999997,645.0,19.779791666666668,65.8013888888889,18.030069444444443,12.897152777777778,21.037916666666664,187.65972222222223,0.0,0,0,2021,1,12,1,0,
1,1,2021-01-13,21.733,1972.0,other,176996.6100000002,5129.219999999997,645.0,21.245416666666667,63.670833333333334,20.650277777777777,12.629166666666666,21.630833333333335,223.97986111111112,0.0,0,0,2021,1,13,2,0,
1,1,2021-01-14,21.962,1972.0,other,176996.6100000002,5129.219999999997,645.0,18.174444444444443,64.39444444444445,15.89263888888889,10.67951388888889,12.561805555555555,227.62152777777777,0.0,0,0,2021,1,14,3,0,
1,1,2021-01-15,20.665,1972.0,other,176996.6100000002,5129.219999999997,645.0,15.091041666666666,60.90555555555556,11.387569444444443,7.143263888888888,15.777361111111112,277.34236111111113,0.0,0,0,2021,1,15,4,0,
1,1,2021-01-16,15.754,1972.0,other,176996.6100000002,5129.219999999997,645.0,14.909097222222222,73.11944444444444,11.512152777777779,9.691527777777777,17.36076388888889,234.55069444444445,0.0,0,0,2021,1,16,5,1,
1,1,2021-01-17,17.662,1972.0,other,176996.6100000002,5129.219999999997,645.0,16.29083333333333,63.09861111111111,13.553958333333334,8.888194444444444,12.857291666666667,231.52777777777777,0.0,0,0,2021,1,17,6,1,
1,1,2021-01-18,23.22,1972.0,other,176996.6100000002,5129.219999999997,645.0,17.09798611111111,70.46458333333334,14.716597222222223,11.388402777777777,14.561319444444443,243.0986111111111,0.0,0,0,2021,1,18,0,0,
1,1,2021-01-19,22.272,1972.0,other,176996.6100000002,5129.219999999997,645.0,16.07340277777778,57.28125,12.67201388888889,7.225,14.362361111111111,200.32916666666668,0.0,0,0,2021,1,19,1,0,
1,1,2021-01-20,22.584,1972.0,other,176996.6100000002,5129.219999999997,645.0,17.725555555555555,59.01111111111111,15.79347222222222,8.68,8.554722222222221,209.89305555555555,0.0,0,0,2021,1,20,2,0,
1,1,2021-01-21,22.765,1972.0,other,176996.6100000002,5129.219999999997,645.0,22.792222222222225,56.3375,21.673819444444444,10.659305555555555,7.131388888888889,212.9909722222222,0.0,0,0,2021,1,21,3,0,
1,1,2021-01-22,22.405,1972.0,other,176996.6100000002,5129.219999999997,645.0,20.860555555555557,64.4875,19.97486111111111,12.59388888888889,9.018194444444445,197.65347222222223,0.0,0,0,2021,1,22,4,0,
1,1,2021-01-23,22.593,1972.0,other,176996.6100000002,5129.219999999997,645.0,21.766875,66.875,21.754166666666666,14.12861111111111,6.799930555555555,169.38819444444445,0.0,0,0,2021,1,23,5,1,
1,1,2021-01-24,22.963,1972.0,other,176996.6100000002,5129.219999999997,645.0,27.22236111111111,52.42986111111111,27.161527777777778,13.36375,6.039513888888889,172.7423611111111,0.0,0,0,2021,1,24,6,1,
1,1,2021-01-25,23.374,1972.0,other,176996.6100000002,5129.219999999997,645.0,28.009236111111115,42.954861111111114,26.294027777777778,12.031944444444445,12.76576388888889,187.50972222222222,0.0,0,0,2021,1,25,0,0,
1,1,2021-01-26,24.69,1972.0,other,176996.6100000002,5129.219999999997,645.0,18.166458333333335,87.62986111111111,17.793680555555557,15.94,12.577222222222222,158.54791666666668,0.0,0,0,2021,1,26,1,0,
1,1,2021-01-27,23.142,1972.0,other,176996.6100000002,5129.219999999997,645.0,18.612291666666668,52.67638888888889,16.214652777777776,8.058541666666667,10.146944444444445,189.90347222222223,0.0,0,0,2021,1,27,2,0,
1,1,2021-01-28,23.466,1972.0,other,176996.6100000002,5129.219999999997,645.0,20.39986111111111,67.62222222222222,20.12798611111111,13.96534722222222,7.850069444444444,168.25277777777777,0.0,0,0,2021,1,28,3,0,
1,1,2021-01-29,25.559,1972.0,other,176996.6100000002,5129.219999999997,645.0,18.906180555555558,92.93819444444445,20.458680555555556,17.75034722222222,5.852986111111111,78.25138888888888,0.0,0,0,2021,1,29,4,0,
1,1,2021-01-30,24.361,1972.0,other,176996.6100000002,5129.219999999997,645.0,18.45486111111111,80.66944444444445,17.69659722222222,14.78375,12.025486111111112,226.04513888888889,0.0,0,0,2021,1,30,5,1,
1,1,2021-01-31,23.492,1972.0,other,176996.6100000002,5129.219999999997,645.0,18.66263888888889,58.91041666666667,16.766041666666666,10.215416666666668,10.31625,191.18194444444444,0.0,0,0,2021,1,31,6,1,
1,1,2021-02-01,24.055,1972.0,other,176996.6100000002,5129.219999999997,645.0,16.475833333333334,79.79583333333333,15.502638888888889,12.748819444444443,9.504583333333333,252.49583333333334,0.0,0,0,2021,2,1,0,0,
1,1,2021-02-02,24.075,1972.0,other,176996.6100000002,5129.219999999997,645.0,15.945416666666668,67.40277777777777,13.539375,9.533819444444445,12.118541666666667,209.26388888888889,0.0,0,0,2021,2,2,1,0,
1,1,2021-02-03,23.942999999999998,1972.0,other,176996.6100000002,5129.219999999997,645.0,18.380277777777778,67.16875,17.314999999999998,11.410763888888889,7.780694444444445,167.00069444444443,0.0,0,0,2021,2,3,2,0,
1,1,2021-02-04,23.730999999999998,1972.0,other,176996.6100000002,5129.219999999997,645.0,21.830833333333334,61.890277777777776,21.237569444444443,12.505069444444445,7.083611111111111,129.09652777777777,0.0,0,0,2021,2,4,3,0,
1,1,2021-02-05,24.073999999999998,1972.0,other,176996.6100000002,5129.219999999997,645.0,23.01534722222222,73.56597222222223,23.32486111111111,17.686666666666667,12.239722222222223,119.40902777777778,0.0,0,0,2021,2,5,4,0,
1,1,2021-02-06,23.291999999999998,1972.0,other,176996.6100000002,5129.219999999997,645.0,19.50875,63.71319444444445,17.878611111111113,11.858194444444443,11.551180555555556,239.9048611111111,0.0,0,0,2021,2,6,5,1,
1,1,2021-02-07,23.987,1972.0,other,176996.6100000002,5129.219999999997,645.0,16.530416666666667,75.03263888888888,14.24576388888889,11.84013888888889,14.944236111111111,219.325,0.0,0,0,2021,2,7,6,1,
1,1,2021-02-08,23.538,1972.0,other,176996.6100000002,5129.219999999997,645.0,16.11722222222222,61.68055555555556,13.763055555555555,8.736041666666667,10.69361111111111,169.18819444444443,0.0,0,0,2021,2,8,0,0,
1,1,2021-02-09,23.573999999999998,1972.0,other,176996.6100000002,5129.219999999997,645.0,18.80826388888889,67.67083333333333,17.946458333333336,11.734722222222222,7.2775694444444445,213.41736111111112,0.0,0,0,2021,2,9,1,0,
1,1,2021-02-10,23.66,1972.0,other,176996.6100000002,5129.219999999997,645.0,22.52402777777778,66.40833333333333,22.879652777777775,14.446388888888889,5.542847222222222,168.17430555555555,0.0,0,0,2021,2,10,2,0,
1,1,2021-02-11,24.468999999999998,1972.0,other,176996.6100000002,5129.219999999997,645.0,25.878541666666667,56.418055555555554,25.165208333333336,14.515694444444444,11.414583333333333,143.97569444444446,0.0,0,0,2021,2,11,3,0,
1,1,2021-02-12,23.192,1972.0,other,176996.6100000002,5129.219999999997,645.0,19.962847222222223,71.72083333333333,19.37666666666667,14.284027777777778,10.573472222222222,203.40555555555557,0.0,0,0,2021,2,12,4,0,
1,1,2021-02-13,22.402,1972.0,other,176996.6100000002,5129.219999999997,645.0,17.46472222222222,64.99166666666666,15.318194444444446,10.65861111111111,12.282152777777778,227.85972222222222,0.0,0,0,2021,2,13,5,1,
1,1,2021-02-14,21.088,1972.0,other,176996.6100000002,5129.219999999997,645.0,16.029166666666665,72.99861111111112,14.522569444444445,10.718402777777778,9.026805555555557,197.24583333333334,0.0,0,0,2021,2,14,6,1,
1,1,2021-02-15,18.158,1972.0,other,176996.6100000002,5129.219999999997,645.0,18.83548611111111,72.74861111111112,18.350694444444443,13.098472222222222,7.505347222222222,239.5861111111111,0.0,0,0,2021,2,15,0,0,
1,1,2021-02-16,22.839,1972.0,other,176996.6100000002,5129.219999999997,645.0,22.672430555555554,62.170833333333334,22.557083333333335,13.687152777777778,6.630000000000001,210.24027777777778,0.0,0,0,2021,2,16,1,0,
1,1,2021-02-17,22.490000000000002,1972.0,other,176996.6100000002,5129.219999999997,645.0,24.156875,60.59930555555555,24.49263888888889,14.669166666666666,6.075486111111112,203.46944444444443,0.0,0,0,2021,2,17,2,0,
1,1,2021-02-18,22.502000000000002,1972.0,other,176996.6100000002,5129.219999999997,645.0,24.560555555555553,57.327777777777776,24.83833333333333,14.054027777777778,5.430763888888889,103.65555555555555,0.0,0,0,2021,2,18,3,0,
1,1,2021-02-19,22.504,1972.0,other,176996.6100000002,5129.219999999997,645.0,26.08465277777778,44.75486111111111,25.011180555555555,12.493472222222222,9.500833333333334,108.54722222222222,0.0,0,0,2021,2,19,4,0,
1,1,2021-02-20,22.829,1972.0,other,176996.6100000002,5129.219999999997,645.0,23.06951388888889,69.8236111111111,23.675972222222224,16.968958333333333,9.37826388888889,191.5638888888889,0.0,0,0,2021,2,20,5,1,
1,1,2021-02-21,22.612,1972.0,other,176996.6100000002,5129.219999999997,645.0,18.750486111111112,83.85694444444445,19.18875,15.865555555555556,7.873402777777779,177.1326388888889,0.0,0,0,2021,2,21,6,1,
1,1,2021-02-22,15.79,1972.0,other,176996.6100000002,5129.219999999997,645.0,17.580416666666665,63.27708333333333,14.997916666666667,10.259305555555555,14.048819444444444,200.41736111111112,0.0,0,0,2021,2,22,0,0,
1,1,2021-02-23,16.5,1972.0,other,176996.6100000002,5129.219999999997,645.0,15.696666666666667,53.733333333333334,11.904722222222222,6.139027777777779,14.941944444444445,207.62847222222223,0.0,0,0,2021,2,23,1,0,
1,1,2021-02-24,17.267,1972.0,other,176996.6100000002,5129.219999999997,645.0,14.98,62.7125,12.919375,7.104930555555556,7.168333333333333,180.64791666666667,0.0,0,0,2021,2,24,2,0,
1,1,2021-02-25,20.342,1972.0,other,176996.6100000002,5129.219999999997,645.0,15.400347222222223,71.57291666666667,13.602361111111112,9.208888888888888,8.671041666666666,205.49375,0.0,0,0,2021,2,25,3,0,
1,1,2021-02-26,26.136,1972.0,other,176996.6100000002,5129.219999999997,645.0,15.329305555555557,68.02708333333334,13.278888888888888,9.052708333333333,9.571111111111112,226.86875,0.0,0,0,2021,2,26,4,0,
1,1,2021-02-27,26.276999999999997,1972.0,other,176996.6100000002,5129.219999999997,645.0,14.256319444444443,76.22777777777777,13.282569444444446,9.819305555555555,5.013472222222222,213.7798611111111,0.0,0,0,2021,2,27,5,1,
1,1,2021-02-28,25.682,1972.0,other,176996.6100000002,5129.219999999997,645.0,18.655555555555555,66.22291666666666,17.544166666666666,10.398333333333333,6.584027777777778,168.08958333333334,0.0,0,0,2021,2,28,6,1,
1,1,2021-03-01,25.983999999999998,1972.0,other,176996.6100000002,5129.219999999997,645.0,17.38340277777778,71.1451388888889,14.894305555555555,11.812986111111112,16.09638888888889,207.76180555555555,0.0,0,0,2021,3,1,0,0,
1,1,2021-03-02,26.279,1972.0,other,176996.6100000002,5129.219999999997,645.0,14.763819444444445,55.06736111111111,10.965,5.568194444444444,14.434305555555557,215.94027777777777,0.0,0,0,2021,3,2,1,0,
1,1,2021-03-03,26.278,1972.0,other,176996.6100000002,5129.219999999997,645.0,15.103402777777779,59.00555555555555,12.381319444444443,7.059791666666667,10.501041666666667,209.11111111111111,0.0,0,0,2021,3,3,2,0,
1,1,2021-03-04,27.055,1972.0,other,176996.6100000002,5129.219999999997,645.0,16.349166666666665,66.34305555555555,14.148333333333332,9.98451388888889,11.669166666666666,253.22708333333333,0.0,0,0,2021,3,4,3,0,
1,1,2021-03-05,26.774,1972.0,other,176996.6100000002,5129.219999999997,645.0,15.387152777777779,65.35694444444445,12.28638888888889,8.638333333333334,14.613194444444444,235.89305555555555,0.0,0,0,2021,3,5,4,0,
1,1,2021-03-06,23.526,1972.0,other,176996.6100000002,5129.219999999997,645.0,16.33798611111111,61.99236111111111,13.905069444444443,8.795694444444443,11.334930555555555,224.31666666666666,0.0,0,0,2021,3,6,5,1,
1,1,2021-03-07,19.999,1972.0,other,176996.6100000002,5129.219999999997,645.0,18.938263888888887,63.65138888888889,17.560972222222222,9.287291666666667,6.637986111111112,237.73402777777778,0.0,0,0,2021,3,7,6,1,
1,1,2021-03-08,27.796,1972.0,other,176996.6100000002,5129.219999999997,645.0,16.807916666666667,93.38680555555555,17.38638888888889,15.661041666666668,6.609791666666667,240.62569444444443,0.0,0,0,2021,3,8,0,0,
1,1,2021-03-09,26.148,1972.0,other,176996.6100000002,5129.219999999997,645.0,15.597222222222221,84.96458333333334,14.600555555555555,12.832638888888889,9.719791666666667,213.8659722222222,0.0,0,0,2021,3,9,1,0,
1,1,2021-03-10,26.875999999999998,1972.0,other,176996.6100000002,5129.219999999997,645.0,16.520069444444445,75.61319444444445,15.751180555555557,11.475902777777778,6.397916666666666,152.16597222222222,0.0,0,0,2021,3,10,2,0,
1,1,2021-03-11,25.744,1972.0,other,176996.6100000002,5129.219999999997,645.0,17.696527777777778,82.92986111111111,17.896805555555556,14.126944444444444,6.002361111111111,178.0548611111111,0.0,0,0,2021,3,11,3,0,
1,1,2021-03-12,25.776999999999997,1972.0,other,176996.6100000002,5129.219999999997,645.0,21.968194444444446,69.13194444444444,22.387708333333332,14.534236111111111,5.398888888888889,200.01736111111111,0.0,0,0,2021,3,12,4,0,
1,1,2021-03-13,25.785999999999998,1972.0,other,176996.6100000002,5129.219999999997,645.0,19.603819444444444,72.89791666666666,19.01076388888889,13.832777777777778,9.438749999999999,159.9048611111111,0.0,0,0,2021,3,13,5,1,
1,1,2021-03-14,25.942999999999998,1972.0,other,176996.6100000002,5129.219999999997,645.0,13.429236111111111,71.85347222222222,10.921597222222223,7.616180555555555,10.345625,201.47430555555556,0.0,0,0,2021,3,14,6,1,
1,1,2021-03-15,25.921999999999997,1972.0,other,176996.6100000002,5129.219999999997,645.0,14.424513888888889,78.83472222222223,13.160277777777777,10.287013888888888,7.461388888888889,146.34791666666666,0.0,0,0,2021,3,15,0,0,
1,1,2021-03-16,26.573,1972.0,other,176996.6100000002,5129.219999999997,645.0,18.03875,78.90833333333333,18.031319444444442,13.82798611111111,6.362222222222223,183.22916666666666,0.0,0,0,2021,3,16,1,0,
1,1,2021-03-17,24.770000000000003,1972.0,other,176996.6100000002,5129.219999999997,645.0,19.29513888888889,72.64722222222223,19.40361111111111,13.201597222222222,4.651388888888889,192.8513888888889,0.0,0,0,2021,3,17,2,0,
1,1,2021-03-18,25.001,1972.0,other,176996.6100000002,5129.219999999997,645.0,18.663958333333333,74.90694444444445,19.012777777777778,13.256736111111111,3.493333333333333,137.90208333333334,0.0,0,0,2021,3,18,3,0,
1,1,2021-03-19,26.578,1972.0,other,176996.6100000002,5129.219999999997,645.0,19.032013888888887,77.55694444444444,19.56729166666667,14.209375,4.191944444444444,207.53402777777777,0.0,0,0,2021,3,19,4,0,
1,1,2021-03-20,25.681,1972.0,other,176996.6100000002,5129.219999999997,645.0,18.625763888888887,75.46319444444444,18.76138888888889,13.57486111111111,5.128125,184.8659722222222,0.0,0,0,2021,3,20,5,1,
1,1,2021-03-21,28.233999999999998,1972.0,other,176996.6100000002,5129.219999999997,645.0,18.500833333333333,97.79166666666667,21.082013888888888,18.205972222222222,1.5640277777777776,260.23333333333335,0.0,0,0,2021,3,21,6,1,
1,1,2021-03-22,27.548,1972.0,other,176996.6100000002,5129.219999999997,645.0,18.949930555555557,94.05902777777777,20.97652777777778,17.919375000000002,3.654791666666666,188.31944444444446,0.0,0,0,2021,3,22,0,0,
1,1,2021-03-23,28.081,1972.0,other,176996.6100000002,5129.219999999997,645.0,18.702222222222222,96.44652777777777,20.409861111111113,18.15111111111111,5.7773611111111105,252.65277777777777,0.0,0,0,2021,3,23,1,0,
1,1,2021-03-24,18.407,1972.0,other,176996.6100000002,5129.219999999997,645.0,18.057569444444447,95.90972222222223,18.744722222222222,17.370555555555555,9.550902777777777,233.86875,0.0,0,0,2021,3,24,2,0,
1,1,2021-03-25,12.639,1972.0,other,176996.6100000002,5129.219999999997,645.0,16.74,81.54375,15.315833333333332,13.237361111111111,12.745347222222222,247.10416666666666,0.0,0,0,2021,3,25,3,0,
1,1,2021-03-26,27.133,1972.0,other,176996.6100000002,5129.219999999997,645.0,15.672152777777779,73.01180555555555,14.409930555555555,10.193819444444445,7.041944444444444,232.1326388888889,0.0,0,0,2021,3,26,4,0,
1,1,2021-03-27,28.965,1972.0,other,176996.6100000002,5129.219999999997,645.0,16.78875,69.79513888888889,15.473333333333333,10.790208333333332,8.292777777777777,236.31180555555557,0.0,0,0,2021,3,27,5,1,
1,1,2021-03-28,28.037,1972.0,other,176996.6100000002,5129.219999999997,645.0,14.671111111111113,77.31041666666667,13.838402777777777,10.24986111111111,4.9227083333333335,269.2625,0.0,0,0,2021,3,28,6,1,
1,1,2021-03-29,28.799,1972.0,other,176996.6100000002,5129.219999999997,645.0,15.169791666666667,74.97152777777778,13.673402777777778,10.393472222222222,8.698611111111111,225.24166666666667,0.0,0,0,2021,3,29,0,0,
1,1,2021-03-30,28.2,1972.0,other,176996.6100000002,5129.219999999997,645.0,13.349791666666667,81.98333333333333,12.315694444444443,9.827916666666667,5.438263888888889,198.14930555555554,0.0,0,0,2021,3,30,1,0,
1,1,2021-03-31,29.07,1972.0,other,176996.6100000002,5129.219999999997,645.0,16.56875,77.98194444444445,16.38451388888889,12.004166666666666,4.2034722222222225,192.28472222222223,0.0,0,0,2021,3,31,2,0,
